Compound ID,InChIKey,SMILES,logS,logP,MW,similarity_scores_with_oral_bioavail_test_dataset
C4466,MFTITSKWDGOERL-UHFFFAOYSA-N,CCCCN1CCC(CC1)(OC(=O)CCC)c1cccnc1.Cl.Cl,-3.753922721,5.058,377.349,0.253012048
C5589,XILVKGHOXYREOY-UHFFFAOYSA-N,COC(=O)c1c(C)ccc(c1OCC(CN1CCN(CC1)C)O)C(C)C,-2.98418904,1.7679,364.479,0.253012048
C6598,SSGTUBQRKAFHOM-PCEILQJBSA-N,C/C=C\1/C[NH+]2CCC1CC2C(c1cc[nH+]c2c1cc(O)cc2)O.[Cl-].[Cl-],-2.345507434,-3.4065,383.312,0.253012048
C1961,SBDHCUZETSWOAX-UHFFFAOYSA-N,CCCCCc1cc(O)cc2c1C1C=C(C)CCC1C(O2)(C)C,-7.400667813,5.7358,314.462,0.253164557
C2169,FOPVWIQJESKKKW-UHFFFAOYSA-N,OC(=O)C(=O)O.CCC(NCC1COC2(O1)c1ccccc1CCc1c2cccc1)C,-6.559051074,3.3363,427.49,0.253164557
C2299,ZYFPOJDYNPQXHJ-ZPMIJRNTSA-N,[O-][N+](=O)c1ccc(cc1)CCN1CC[C@@]23[C@H]([C@H]1Cc1c3cccc1)CCCC2.Cl,-6.217965886,6.159,412.952,0.253164557
C3021,QITYSCXABSQPCC-UHFFFAOYSA-N,Clc1cccc2c1nc(OCCCCCN1CSCC1)cc2C.Cl,-5.076234786,5.4919,387.367,0.253164557
C3071,NBSYUEKYJQKRTJ-UHFFFAOYSA-N,FC(c1cc(OCCCCCN2CSCC2)nc2c1cccc2)(F)F.Cl,-5.020647426,5.5489,406.893,0.253164557
C4000,BIRDTWYHBGEPKA-UHFFFAOYSA-N,OC(=O)Cc1ccc2c(c1)nc(s2)c1ccc(cc1)N(C)C,-4.110877573,3.6564,312.386,0.253164557
C4117,JZCOHOFRCPHFPZ-LZMXEPDESA-N,CCCC/C=N/CCOC(=O)c1cccc(c1OC)OC.Cl,-4.028319838,3.9236,329.819,0.253164557
C576,STJLVHWMYQXCPB-DOMZBBRYSA-N,CCC[C@@H]1CO[C@](O1)(Cn1cncn1)c1ccc(cc1Cl)Cl,-3.49,3.6534,342.22,0.253164557
C5256,UIYBGSIWFJRRAZ-UHFFFAOYSA-N,Clc1ccc2c(c1)c(C)cc(n2)OCCCNCCSS(=O)(=O)O,-3.197610657,4.5628,390.905,0.253164557
C5330,WHHJVZWAZFDIMO-UHFFFAOYSA-N,OS(=O)(=O)SCCNCCCOc1nc2ccccc2c(c1)C(F)(F)F,-3.143412838,4.6198,410.432,0.253164557
C5635,OTUQTLCXMLMMOH-UHFFFAOYSA-N,OCCOc1cc(ccc1C(=O)NC)c1ccccc1,-2.952032793,2.4752,271.311,0.253164557
C7038,BYJLFUFCSNYZLF-UHFFFAOYSA-N,COc1cc(cc(c1OC)OC)S(=O)(=O)CCN1CCCCC1,-2.062653425,2.9907,343.438,0.253164557
C9004,BAQCROVBDNBEEB-UBYUBLNFSA-N,OC[C@H]1OC(O)[C@@H]([C@H]([C@@H]1O)O)NC(=O)c1c(I)c(NC(=O)C)c(c(c1I)N(C(=O)C)C)I,-0.198162028,0.4351,789.096,0.253164557
C2399,OYVFJKVYVDYPFV-UHFFFAOYSA-M,CC[n+]1c(/C=C/C=C/C=C/C=c/2\sc3c(n2CC)cccc3)sc2c1cccc2.[I-],-6.021678493,3.1362,544.514,0.253333333
C399,KDDQDUIBYASSFC-UHFFFAOYSA-N,CCn1c2nc(C)cc(c2[nH]c(=O)c2c1nccc2)C(F)(F)F,-4.21,3.1821,322.285,0.253333333
C4037,BULQNWJGGGMADX-UHFFFAOYSA-N,CC(C(c1cccc2c1cccc2)(C(=O)N)CCN1CCOCC1)C,-4.083368717,3.5794,340.459,0.253333333
C5055,IBHICZHJJGSIKX-UHFFFAOYSA-N,COC(=O)c1c(C)ccc(c1OCC(=O)OCCN(C)C)C(C)C,-3.343474229,2.3886,337.411,0.253333333
C8854,CQOVPNPJLQNMDC-ZETCQYMHSA-N,NCCC(=O)N[C@H](C(=O)O)Cc1[nH]cnc1,-0.440324347,-0.0384,226.232,0.253333333
C1795,HSTCMJJFYYQQRG-UHFFFAOYSA-N,COc1ccc2c(c1)c(CC(=O)Oc1ccccc1C(=O)Oc1ccccc1C(=O)O)c(n2C(=O)c1ccc(cc1)Cl)C,-9.267501588,6.3657,597.999,0.253521127
C2227,BWIOFDGLPHIMAP-BTJKTKAUSA-N,OC(=O)/C=C\C(=O)O.CCN(CC1COC2(O1)c1ccccc1CCc1c2cccc1)CC,-6.408637542,3.4553,453.527,0.253521127
C2338,TXIBUQJIDAECIO-UHFFFAOYSA-N,COc1ccc2c(c1)n(CC[NH+]1CCCC1)c1c2ccc(c1)Cl.[Cl-],-6.12807839,1.7084,365.297,0.253521127
C2492,GJTSLVYVRWSGKK-UHFFFAOYSA-N,Clc1ccc2c(c1)n(CC[NH+]1CCCC1)c1c2cccc1.[Cl-],-5.844156048,1.6998,335.271,0.253521127
C3224,HXHWSAZORRCQMX-UHFFFAOYSA-N,CCCSc1ccc2c(c1)[nH]c(n2)NC(=O)OC,-4.843319194,3.3163,265.331,0.253521127
C326,UDDMNBYVRLYNKY-UHFFFAOYSA-N,CCn1c2nc(C)cc(c2[nH]c(=O)c2c1nccc2)C,-4.5500002,2.4717,268.314,0.253521127
C3561,MUDZWKBXWRGJJH-UHFFFAOYSA-N,OC(=O)C(=O)[O-].COc1cccc2c1n(CC[NH+](C)C)c1c2cccc1,-4.475179496,-0.2315,358.388,0.253521127
C4366,FGVITAFIUFLYQJ-UHFFFAOYSA-N,COC(=O)c1c(C)ccc(c1OCCCN(C)C)C(C)C,-3.83400203,3.2355,293.401,0.253521127
C4403,DGUPZAJJVUHQHW-UHFFFAOYSA-N,Clc1ccc2c(c1)c(=O)c1c(n2CCC[NH+](C)C)nccc1.[Cl-],-3.803352333,-1.2583,352.258,0.253521127
C4538,RBFWNACSJQWRQV-XTWSRORZSA-N,OC(=O)C(=O)[O-].CCCOc1c(OC)cccc1C(=O)NCCO/[NH+]=C(/CC)\C,-3.69995989,-0.6913,412.434,0.253521127
C5102,FZNPVRNXYVQHOC-UHFFFAOYSA-N,CCC(=O)c1ccc(cc1)OCC(CN1CCN(CC1)c1ccc(c(c1)OC)OC)O.Cl.Cl,-3.31105723,4.4653,501.443,0.253521127
C779,DUEPRVBVGDRKAG-UHFFFAOYSA-N,CNC(=O)Oc1cccc2c1OC(C2)(C)C,-2.8,2.5092,221.252,0.253521127
C6007,RCUDFXMNPQNBDU-VOTSOKGWSA-N,COc1cc(/C=C/C(=O)N2CCN(CC2)CC(=O)N2CCCC2)cc(c1OC)OC,-2.710625608,1.3059,417.499,0.253521127
C6269,SCSHLMQESUQPEU-UHFFFAOYSA-N,CCC1CCC(N1C)c1c[nH]c2c1cccc2,-2.554440662,3.6511,228.333,0.253521127
C7667,YDQBNGBTJRHPQO-UHFFFAOYSA-N,CCOc1c(OC)cccc1C(=O)OCC[NH+](C)C.[Cl-],-1.616276113,-2.6008,303.782,0.253521127
C1783,PJGOWSFDWNQUOK-JTHROIFXSA-N,CCCCCCC[NH+](C(=N)c1ccc(c2c1cccc2)OC)CCCCCCC.[Cl-],-9.454721532,3.1032,433.07,0.253731343
C2433,POYVBLZDHNJRJS-UHFFFAOYSA-N,CCCCCCCCOc1cccc(c1)NC(=O)OCC[NH+]1CCCCC1.[Cl-],-5.947656279,2.6894,412.994,0.253731343
C2445,JYCBKPOKWDDOOV-UHFFFAOYSA-N,CCCCOc1ccc(cc1)NC(=S)Nc1ccc(cc1)N(C)C,-5.927386813,4.8864,343.486,0.253731343
C2635,FWXCTXLSDFLQJC-UHFFFAOYSA-N,CCCCCCCOc1cccc(c1)NC(=O)OCC[NH+]1CCCCC1.[Cl-],-5.599208683,2.2993,398.967,0.253731343
C2717,XJIPTXOGXDLVDY-UHFFFAOYSA-N,CCCCCCOc1cccc(c1)NC(=O)OCC[NH+]1CCCCC1.[Cl-],-5.481594973,1.9092,384.941,0.253731343
C2948,UPUDZFFFZRSNAE-UHFFFAOYSA-N,Nc1ccc(cc1)c1c2ccccc2nc2c1ccc(c2)N,-5.165343281,5.3818,285.343,0.253731343
C3751,NOPNPWGOSOEBRI-YEUQMBKVSA-N,COc1cc(/C=C/C(CCN2CCN(CC2)c2ccccc2F)O)cc(c1OC)OC.Cl.Cl,-4.288644504,5.0448,503.434,0.253731343
C3933,HWURPQUPKQFGJI-UHFFFAOYSA-N,NC(=N)c1ccc(cc1)OCCCCCOc1ccc(cc1)C(=N)N.Cl.Cl,-4.150927725,6.0869,413.341,0.253731343
C4030,ASFIIEDZBJDLBD-UHFFFAOYSA-N,CCCCN1CCC(CC1)(OC(=O)CC)c1cccs1.Cl,-4.08803664,4.5324,331.901,0.253731343
C4386,AVJWTAOORQVSBO-JXMROGBWSA-N,CCCCCOc1ccc(cc1)/C=C/C(=O)NO,-3.815814723,3.1651,249.306,0.253731343
C6002,GFNAMNISEWNKBH-UHFFFAOYSA-N,OC(C(C(=O)O)O)C(=O)O.CCC(=O)OC1(CCN(CC1C)C)c1ccccc1,-2.71285979,0.622,411.446,0.253731343
C7313,MFJZFKAOTQGJFQ-UHFFFAOYSA-N,C(CCN1CSCC1)CCOc1ccncc1.Cl.Cl,-1.876789623,4.1789,325.298,0.253731343
C23,OWZREIFADZCYQD-HBFSDRIKSA-N,N#C[C@@H](c1cccc(c1)Oc1ccccc1)OC(=O)[C@@H]1[C@H](C1(C)C)C=C(Br)Br,-8.3999996,6.49018,505.199,0.253968254
C2816,YGZNQARMJUWNCM-UHFFFAOYSA-N,COc1ccc2c(c1)n(CC[NH+]1CCCC1)c1c2cccc1.[Cl-],-5.332118281,1.055,330.852,0.253968254
C2990,ODCUSWJXZDHLKV-UHFFFAOYSA-N,OCCN(C(=O)C(Cl)Cl)Cc1ccc(cc1)Oc1ccc(cc1)[N+](=O)[O-],-5.124095387,4.0349,399.225,0.253968254
C3005,OEEHXSFHUNVJJI-UHFFFAOYSA-N,N#CC(c1ccc2c(c1)cccc2)(CC=C(C)C)CCN(C)C.Cl,-5.107046635,5.71118,342.905,0.253968254
C3160,GQNDSZHIIJWNTO-UHFFFAOYSA-N,COc1c(OC)ccc2c1CC[NH+](C2CCc1ccc(cc1)Cl)C.[Cl-],-4.912186855,1.6751,382.324,0.253968254
C3412,SGHXFFAHXTZRQM-SPIKMXEPSA-N,CN1CCC(=C2c3ccccc3CCc3c2nccc3)CC1.OC(=O)/C=C\C(=O)O.OC(=O)/C=C\C(=O)O,-4.617760648,3.0692,522.546,0.253968254
C530,BBMMISOHGVCAMY-UHFFFAOYSA-N,O=C1N(C)c2ccccc2Oc2c1cccn2,-3.6700001,2.5289,226.231,0.253968254
C5028,ISADCDVTGCDIGA-UHFFFAOYSA-N,CCN1CCCC(C1)OC(=O)Nc1cccc(c1)C,-3.365807591,3.0387,262.347,0.253968254
C5276,LFWCBZHUGLQWRZ-UHFFFAOYSA-N,NC(=O)C(c1ccccc1)(CCN1CCOCC1)CCN1CCOCC1,-3.177880228,1.4304,361.478,0.253968254
C5361,HTSWRCPRGNAPPG-UHFFFAOYSA-N,CCCCN1CCC(CC1)(OC(=O)C)C1CCCCC1.Cl,-3.127539463,4.5044,317.894,0.253968254
C5540,VXCUXAQPTKJOCT-MDZDMXLPSA-N,O=C(/C=C/c1ccccc1)CCN1CCN(CC1)c1ccccn1,-3.017119836,2.8791,321.416,0.253968254
C5552,AVFGEQIITULSTD-UHFFFAOYSA-N,CCC(=O)N1OCc2c(C1)ccc(c2)Cl,-3.013033563,2.4617,225.671,0.253968254
C5553,HXLCWJFBAHHGQB-UHFFFAOYSA-N,CCC(=O)N1Cc2cc(Cl)ccc2CO1,-3.013033563,2.4617,225.671,0.253968254
C5996,PMAHPMMCPXYARU-UHFFFAOYSA-N,NC(=O)C(c1ccccc1)(c1ccccc1)CC[N+]1(C)CCCCC1.[Br-],-2.717670284,1.1417,417.382,0.253968254
C845,SVFKQHLOBRUZGV-UHFFFAOYSA-N,CCn1c2ncccc2n(c(=O)c2c1nccc2)C,-2.6199999,1.8653,254.287,0.253968254
C6734,AHCLKGZTPQXOQK-UHFFFAOYSA-N,ClCC[NH2+]CCOc1ccccc1C.[Cl-],-2.255208259,-1.82,250.165,0.253968254
C6782,LRNCBUQKZLZXAV-UHFFFAOYSA-N,CCOC(=O)C1=CNC2N(C1=O)C(C)CCC2,-2.227881237,1.0304,238.283,0.253968254
C7571,GBKONKCASNNUQD-ATVRCVQASA-N,OS(=O)(=O)c1ccc2c(c1)cccc2.CCC(=O)O[C@@](c1ccccc1)([C@H](CN(C)C)C)Cc1ccccc1.O,-1.691907515,7.3785,565.72,0.253968254
C8236,WBJZSYNORLRGOJ-UHFFFAOYSA-M,CC([N+](CCOC(=O)C(c1ccccc1)(c1ccccc1)O)(C)C)C.[Cl-],-1.141224588,-0.0455,377.905,0.253968254
C8617,VYFLPFGUVGMBEP-UHFFFAOYSA-N,COc1c(ccc(c1OC)OC)CN1CCNCC1.Cl.Cl,-0.779249701,2.9883,339.258,0.253968254
C8683,JTGITTDWIRWXDN-UHFFFAOYSA-N,COc1ccccc1N1C(=O)C2C(C1=O)C1OC2CC1,-0.695468948,1.427,273.284,0.253968254
C8705,WOHPVOTWUBGVPP-UHFFFAOYSA-N,OCC[NH2+]CCOc1ccccc1C.[Cl-],-0.65995556,-3.0665,231.719,0.253968254
C3684,NEAUUNBQQPLQGJ-UHFFFAOYSA-N,CC(Cc1ccc(cc1)CC(=O)N1C2CCC1CN(C2)C)C,-4.360495145,2.6084,300.438,0.254237288
C4052,KVPULOQUNZXTMV-UHFFFAOYSA-N,Cc1ccccc1OCC[NH2+]CCOc1ccccc1C.[Cl-],-4.07148412,-0.6714,321.842,0.254237288
C4067,SSBDRUWRKMHEKG-UHFFFAOYSA-N,CCC(C(C(C[NH+](C)C)C)(c1ccccc1)c1ccccc1)O.[Cl-],-4.065816944,-0.4718,347.922,0.254237288
C4619,ZOPFXVXOZZFVGS-UHFFFAOYSA-N,O=C(c1ccc(c(c1)I)F)OCCC[NH+]1CCOCC1.[Cl-],-3.656769891,-0.5345,429.653,0.254237288
C5942,LRWBJGZHGVHLEN-UHFFFAOYSA-M,CC[N+](CCOc1ccccc1c1ccccc1)(CC)C.[I-],-2.75565002,1.2228,411.32,0.254237288
C6774,ZDYMIDKNTKMLQP-UHFFFAOYSA-N,O=C(c1ccccc1O)CCNCc1ccccc1.Cl,-2.234599141,3.9477,291.773,0.254237288
C7076,DHGDNDUPFCKHED-UHFFFAOYSA-N,OCC(COc1ccc2c(n1)cccc2)O,-2.050885202,0.9668,219.237,0.254237288
C7278,GDLBFKVLRPITMI-UHFFFAOYSA-N,Clc1ccc2c(c1)S(=O)(=O)N=C(N2)C,-1.908138725,2.527,230.671,0.254237288
C7466,YLHGOLRGUDDMDW-UHFFFAOYSA-N,N#CCNc1ccccc1OC,-1.759934353,1.70368,162.189,0.254237288
C7920,BWHLPLXXIDYSNW-UHFFFAOYSA-N,OC(=O)C1CCn2c1ccc2C(=O)c1ccccc1.OCC(CO)(CO)N,-1.440527348,0.6521,376.404,0.254237288
C7989,FIUGYEVWNQNDDO-UHFFFAOYSA-N,O=C(C(=O)c1c[nH]c2c1cccc2)N(C)C,-1.370676423,1.4388,216.236,0.254237288
C8202,NPDBEUDAYBQLHV-UHFFFAOYSA-N,Cc1[nH]nc(c(=O)c1)N1CCOCC1,-1.183318788,-0.0201,195.218,0.254237288
C1895,OYTINQKRJLYRPF-UHFFFAOYSA-N,Brc1ccc(cc1)CNCC1CCC(CC1)CNCc1ccc(cc1)Br.Cl.Cl,-7.899652518,8.2832,553.201,0.254545455
C1986,KSZBMSJSJFZGRF-UHFFFAOYSA-N,OC(=O)Cc1cc(I)c(c(c1)I)Oc1ccc(c(c1)C(C)C)O,-7.23256858,5.1442,538.115,0.254545455
C2070,CGJVQYXNMYLDBV-UHFFFAOYSA-N,CCC(C(c1ccccc1)(c1ccccc1)CC([NH+](C)C)C)OC(=O)c1ccccc1.[Cl-],-6.913232985,1.5354,452.028,0.254545455
C2071,MNEFHXBPYCMINU-UHFFFAOYSA-N,CCC(C(c1ccccc1)(c1ccccc1)C(C[NH+](C)C)C)OC(=O)c1ccccc1.[Cl-],-6.913232985,1.3929,452.028,0.254545455
C2921,RBULJSNVVSSVKH-UHFFFAOYSA-N,OC(=O)Cc1ccc2c(c1)nc(s2)c1ccc(cc1)C(C)C,-5.196652009,4.7138,311.398,0.254545455
C3356,NUJZVNHAGUEUAQ-UHFFFAOYSA-N,C=CCC(c1cccc2c1cccc2)C(=O)NNC(C)C,-4.672693434,4.3105,282.38,0.254545455
C445,ZNOLGFHPUIJIMJ-UHFFFAOYSA-N,COP(=S)(Oc1ccc(c(c1)C)[N+](=O)[O-])OC,-4.04,3.9731,277.234,0.254545455
C4165,RHMRYQBVNMDNNR-UHFFFAOYSA-N,ClCC[NH+](CCOc1ccc2c(c1)cccc2)CC.[Cl-],-3.993484603,-0.6338,314.25,0.254545455
C4299,CEQUUCYPMIWLLU-UHFFFAOYSA-N,O=C(Nc1c(C)cccc1C)OC1CCN(C1)C(C)C,-3.873304888,3.3455,276.374,0.254545455
C4497,GVPOXPZELDAAGI-UHFFFAOYSA-N,CCCCOCCNc1ccc(cc1C(=O)N)Cl,-3.728600852,3.4408,270.755,0.254545455
C4837,MLOMFNIJYZFUBS-ISLYRVAYSA-N,CN(Cc1ccccc1)/N=N/c1ccc(cc1)C(=O)N,-3.514415714,3.6165,268.314,0.254545455
C4841,GYQOYYFIHYKFEO-UHFFFAOYSA-N,O=C1CNC(c2c(N1)ccc(c2)Cl)c1ccccc1,-3.509908507,3.4379,272.73,0.254545455
C5338,SHRQNPQSYFSSIN-UHFFFAOYSA-N,CCCCOc1ccc(cc1OC)C=CC(=O)NO,-3.140450738,2.7836,265.305,0.254545455
C5340,DDMYBPQSJMNVFE-UHFFFAOYSA-N,CCCCOc1cc(C=CC(=O)NO)ccc1OC,-3.140450738,2.7836,265.305,0.254545455
C5478,DMOJNFSULCPVQA-UHFFFAOYSA-N,ClCC[NH+](CCOc1ccc(cc1)C)CC.[Cl-],-3.053448572,-1.4786,278.218,0.254545455
C5490,MWUNLOIXJCFZGY-UHFFFAOYSA-N,Clc1ccc(nc1)SCCCCN1CSCC1.Cl,-3.046914562,4.3535,325.321,0.254545455
C5622,CJECIMVYFNJMEE-UHFFFAOYSA-N,Clc1cnc(c(c1)Cl)OCCCCCNCCSS(=O)(=O)O,-2.964978646,4.5348,389.318,0.254545455
C5849,XNGOWNGMNKDJRX-UHFFFAOYSA-N,ClCC[NH2+]CCSc1ccccc1C.[Cl-],-2.812463348,-1.1067,266.23,0.254545455
C6366,ITMSAWKLJVGBIT-UHFFFAOYSA-N,CCOC(=O)NC(C(Cl)(Cl)Cl)O,-2.496928932,1.812,236.481,0.254545455
C6422,MGOCBXKZDZRPMK-UHFFFAOYSA-N,O=C1Nc2cc(Cl)ccc2OC1C,-2.458869763,2.1974,197.618,0.254545455
C1134,AMRQXHFXNZFDCH-VIFPVBQESA-N,CCNC(=O)[C@@H](OC(=O)Nc1ccccc1)C,-1.83,2.2236,236.267,0.254545455
C7915,RCODDZKULPFOGG-UHFFFAOYSA-N,O=C1C(CCN1c1ccccc1)N1CCOCC1.Cl,-1.442830104,1.929,282.766,0.254545455
C8493,KYCBWEZLKCTALM-UHFFFAOYSA-N,NC(=O)CN1Cc2ccccc2OC1=O,-0.903007854,1.1245,206.198,0.254545455
C8647,OBBCSXFCDPPXOL-UHFFFAOYSA-N,[O-][N+](=O)c1nccn1CC(COC)O,-0.742607087,0.3218,201.18,0.254545455
C1894,AFCKBLSDCKJRLH-UHFFFAOYSA-N,Brc1ccccc1CNCC1CCC(CC1)CNCc1ccccc1Br.Cl.Cl,-7.899652518,8.2832,553.201,0.254901961
C2086,NRVIEWRSGDDWHP-UHFFFAOYSA-N,Clc1ccccc1CNCC1CCC(CC1)CNCc1ccccc1Cl.Cl.Cl,-6.845936943,8.065,464.299,0.254901961
C2256,UFIVBRCCIRTJTN-UHFFFAOYSA-N,N#CC(c1ccccc1)(c1ccccc1)CCN1CCC(CC1)(C(=O)O)c1ccccc1,-6.33169643,4.94268,424.534,0.254901961
C2483,AFCLFDKFCDBXOH-UHFFFAOYSA-N,Fc1ccccc1CNCC1CCC(CC1)CNCc1ccccc1F.Cl.Cl,-5.853836165,7.0364,431.39,0.254901961
C2686,PWNAWGHHNQQCAK-UHFFFAOYSA-N,O=C(N1c2ccccc2Sc2c1cccc2)CCNC(C)(C)C.Cl,-5.518413418,5.852,362.917,0.254901961
C2732,OGQDIIKRQRZXJH-UHFFFAOYSA-N,CNCCCC1c2ccccc2C=Cc2c1cccc2.Cl,-5.459859141,5.4948,299.838,0.254901961
C251,FBQTWGHLMQUOQL-UHFFFAOYSA-N,CCC(=O)OCN1C(=O)NC(C1=O)(c1ccccc1)c1ccccc1,-4.9099998,2.6594,338.357,0.254901961
C3172,NGYXKOYBVFNFFH-UHFFFAOYSA-N,CNC(=O)c1cc(Br)cc(c1OC)c1ccccc1,-4.899020974,3.8752,320.181,0.254901961
C3263,GIIGAFADHXYOPM-UHFFFAOYSA-N,Nc1ccc(cc1)OCCCCCN1C(=O)c2c(C1=O)cccc2,-4.785632519,3.6332,324.374,0.254901961
C3631,WOHNEMZGSXURTM-UHFFFAOYSA-N,COc1ccc2c(c1)c1ccccc1n2CC[NH+](C)C.[Cl-],-4.404859349,-1.0484,304.814,0.254901961
C3959,VMFVHQCMVQSENS-UHFFFAOYSA-N,CC(=O)c1ccc2c(c1)nc(s2)c1ccccc1,-4.134154821,4.1659,253.319,0.254901961
C3978,YQBNJPACAUPNLV-UHFFFAOYSA-N,COc1c(oc2c1cc1ccc(=O)oc1c2)C(C)C,-4.121599211,3.6712,258.269,0.254901961
C4146,IUZCDJYHMMWBBE-UHFFFAOYSA-N,CCC(c1cnc(c(=O)n1O)CC(C)C)C,-4.007428425,2.1926,224.299,0.254901961
C4610,GXGWQUTZOBNBNJ-UHFFFAOYSA-N,O=C1C(CCN1c1ccc(cc1)Cl)N1CCCCC1,-3.662072923,2.9341,278.777,0.254901961
C5579,IPWGSXZCDPTDEH-UHFFFAOYSA-N,CN(CCOc1cc(C)c(cc1C(C)C)OC(=O)C)C.Cl,-2.990261872,3.7861,315.836,0.254901961
C5925,CKOSQUYTLIODNV-UHFFFAOYSA-N,OC(=O)C(=O)O.CN(CCCC1OC(c2c1cccc2)(C)C)C,-2.765432274,2.4904,323.384,0.254901961
C844,ULBXWWGWDPVHAO-QMMMGPOBSA-N,C#C[C@@H](OC(=O)Nc1cccc(c1)Cl)C,-2.6199999,2.9832,223.656,0.254901961
C6162,ULBXWWGWDPVHAO-UHFFFAOYSA-N,C#CC(OC(=O)Nc1cccc(c1)Cl)C,-2.617186813,2.9832,223.656,0.254901961
C846,HYJSGOXICXYZGS-UHFFFAOYSA-N,OC(=O)Cn1c(=O)sc2c1c(Cl)ccc2,-2.6099999,1.801,243.667,0.254901961
C6796,BBQDLDVSEDAYAA-AATRIKPKSA-N,OC(=O)/C=C/c1ccccc1[N+](=O)[O-],-2.217726838,2.2158,193.156,0.254901961
C7157,OLMLXLYLTJSOSI-UHFFFAOYSA-N,OCCOc1c(cccc1C(=O)N)c1ccccc1,-1.993780712,2.5239,257.285,0.254901961
C7277,ZZYJIQMXACETTK-UHFFFAOYSA-N,CCOC1(OCCN(C1C)C)c1ccccc1.Cl,-1.910349008,2.9663,271.783,0.254901961
C7917,XIUVZQCJSZGEJF-UHFFFAOYSA-N,N#CC1(O)CCN(CC1)CCc1ccccc1,-1.44114863,1.51748,230.306,0.254901961
C8012,SIKHOOLXYFPALG-UHFFFAOYSA-N,O=C(C1NCCNC1)Nc1c(C)cccc1C.Cl.Cl,-1.346170052,3.1379,306.231,0.254901961
C8150,UEHZKEABUOAZSH-UHFFFAOYSA-N,O=C1Nc2c(C1=O)cccc2C,-1.23090728,1.2678,161.157,0.254901961
C9039,VCMGMSHEPQENPE-UHFFFAOYSA-N,CNC1(CCCCC1=O)c1ccccc1Cl.Cl,-0.137013696,4.0907,274.186,0.254901961
C3615,JLZFHSUCCKFWTD-UHFFFAOYSA-N,CC[NH+](CC(c1ccc2c(c1)c1ccccc1o2)O)CC.[Cl-],-4.422132483,-0.4519,319.826,0.255319149
C3909,QHMIESFIOZHTJY-UHFFFAOYSA-N,CC(C(c1ccccc1)(c1ccccc1)OC(=O)C)C[NH+](C)C.[Cl-],-4.168521204,-0.7221,347.879,0.255319149
C4560,VCQVXLBFBWVZNI-UHFFFAOYSA-N,Clc1ccc(c(c1)Cl)C1(OC1Br)C(=O)N,-3.690609669,3.1255,310.959,0.255319149
C4792,BFSMWENDZZIWPW-UHFFFAOYSA-N,CC([N+](C(C)C)(CCC(c1ccccc1)(c1ccccc1)C(=O)N)C)C.[I-],-3.54713787,1.8158,480.425,0.255319149
C4907,OXDSKEQSEGDAFN-UHFFFAOYSA-N,FC(S(=O)(=O)Nc1ccccc1)(F)F,-3.448040303,3.1019,225.188,0.255319149
C5137,WCORBEUIUCKPIG-UHFFFAOYSA-N,CN(CCC(c1cccc2c1cccc2)(C(=O)N)CCN(C)C)C,-3.284725224,3.1666,327.464,0.255319149
C5210,YIWXBCXYQCEEPG-UHFFFAOYSA-N,CC(=O)NC(c1ccccc1)(c1ccccc1)CC([N+](C)(C)C)C.[I-],-3.233899469,0.946,452.372,0.255319149
C5246,IRUFVVPEZOAVPC-UHFFFAOYSA-N,CCNC(=O)c1cc(Cl)cc(c1O)C,-3.211129891,2.4946,213.661,0.255319149
C5446,GOZBHBFUQHMKQB-UHFFFAOYSA-N,CCN(CC(=O)Nc1c(C)cc(cc1C)C)CC,-3.07019964,2.9651,248.364,0.255319149
C5763,OSTVGDOKQXQLMU-UHFFFAOYSA-M,CCCC1(OC(=O)[N-]C1=O)c1ccccc1.[Na+],-2.873214392,2.063,241.218,0.255319149
C6210,FBRXLSJWUNGLDK-UHFFFAOYSA-N,CCC(COC(=O)N)(COC(=O)NC(C)C)C,-2.590759694,2.7238,246.303,0.255319149
C861,CVQODEWAPZVVBU-UHFFFAOYSA-N,CNC(=O)Oc1cc(C)cc(c1)C,-2.5799999,2.4125,179.216,0.255319149
C6359,MJELWGXEQOCGGW-UHFFFAOYSA-N,CCCCOc1ccccc1NC(=O)C,-2.498316819,2.8969,207.269,0.255319149
C6739,WNQVHMFKZVBQGL-VMPITWQZSA-N,CCOc1ccc(cc1)/C=C/C(=O)NO,-2.251992542,1.9948,207.226,0.255319149
C1109,UJAOSPFULOFZRR-UHFFFAOYSA-N,CC(=O)Nc1ccc(cc1)OC(=O)C,-1.91,1.6433,193.199,0.255319149
C7416,UFKRTEWFEYWIHD-UHFFFAOYSA-N,N#Cc1ccc(cc1)NC(=O)C,-1.805096756,1.58968,160.173,0.255319149
C8340,MFOCDFTXLCYLKU-CMPLNLGQSA-N,C[C@@H]1N(C)CCO[C@H]1c1ccccc1,-1.043358872,2.0161,191.269,0.255319149
C8744,BAFGPPSWVHCIPE-UHFFFAOYSA-N,OCCOc1ccccc1C(=O)N(C)C,-0.586655803,0.7595,209.242,0.255319149
C9163,BCYSNOFYSIJRNM-FGZKHVCBSA-N,OCC([C@H](C(=O)NCCC(=O)O)O)(C)C.OC[C@@H]1O[C@@H](O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@@H]([C@H]([C@@H]3N=C(N)N)O)N=C(N)N)O[C@H]([C@]2(O)CO)C)[C@H]([C@@H]([C@H]1O)O)NC,0.083041044,-5.828,802.825,0.255319149
