Compound ID,InChIKey,SMILES,logS,logP,MW,similarity_scores_with_oral_bioavail_test_dataset
C4909,MQHYXXIJLKFQGY-UHFFFAOYSA-N,CC1CCN(CC1)CCCC(=O)c1ccc(cc1)F.Cl,-3.447468131,4.2604,299.811,0.435483871
C6794,OMPLHFKUSGGZFF-UHFFFAOYSA-N,OCC(c1ccc(cc1)OC)C(=O)OC1CC2CCC(C1)N2C,-2.218778963,1.8774,319.395,0.435483871
C9017,GEPMAHVDJHFBJI-UHFFFAOYSA-N,OC(=O)c1cccnc1.OCCN(CC(Cn1cnc2c1c(=O)n(C)c(=O)n2C)O)C,-0.164893995,-1.5015,434.446,0.435483871
C578,XSIFPSYPOVKYCO-UHFFFAOYSA-N,CCCCOC(=O)c1ccccc1,-3.48,2.6435,178.228,0.435897436
C4954,RENLSHPSGMACFW-UHFFFAOYSA-N,OC(C(COC(=O)N)(Cl)Cl)c1ccc(cc1)Cl,-3.418103511,3.3429,298.55,0.435897436
C5324,LZXCEBPGNFLHEQ-UHFFFAOYSA-N,ClCCN(Cc1ccccc1)Cc1ccccc1.Cl,-3.147971819,4.7296,296.235,0.435897436
C8085,CXYJOKAZIWXRHN-UHFFFAOYSA-N,O=C1CCC(=O)N1c1ccc(cc1)S(=O)(=O)N,-1.284704094,1.8335,254.262,0.435897436
C4040,LTMHDMANZUZIPE-PUGKRICDSA-N,O=C1OCC(=C1)[C@H]1CC[C@]2([C@]1(C)[C@H](O)C[C@H]1[C@H]2CC[C@H]2[C@]1(C)CC[C@@H](C2)O[C@H]1C[C@H](O)[C@@H]([C@H](O1)C)O[C@H]1C[C@H](O)[C@@H]([C@H](O1)C)O[C@H]1C[C@H](O)[C@@H]([C@H](O1)C)O)O,-4.081047651,2.2181,780.938,0.436170213
C438,LTMHDMANZUZIPE-KUPWFOFFSA-N,O=C1OCC(=C1)[C@H]1CC[C@@]2([C@]1(C)[C@H](O)C[C@H]1[C@H]2CC[C@@H]2[C@]1(C)CC[C@@H](C2)O[C@@H]1C[C@H](O)[C@H]([C@@H](O1)C)O[C@@H]1C[C@H](O)[C@H]([C@@H](O1)C)O[C@@H]1C[C@H](O)[C@H]([C@@H](O1)C)O)O,-4.0799999,2.2181,780.938,0.436170213
C2588,YDLQKLWVKKFPII-UHFFFAOYSA-N,Fc1ccc(cc1)C(=O)CCCN1CCC(CC1)n1c(=S)[nH]c2c1cccc2,-5.679018161,5.0759,397.509,0.436619718
C1326,NDAUXUAQIAJITI-GFCCVEGCSA-N,OCc1cc(ccc1O)[C@@H](CNC(C)(C)C)O,-1.22,1.6969,239.311,0.4375
C1705,NDAUXUAQIAJITI-UHFFFAOYSA-N,OCc1cc(ccc1O)C(CNC(C)(C)C)O	,-1.22,1.6969,239.311,0.4375
C9941,KFIGICHILYTCJF-UHFFFAOYSA-N,CNCCN,1.130023582,0.2557,74.1249,0.4375
C2514,BAINIUMDFURPJM-UHFFFAOYSA-N,O=c1[nH]c2c(n1CCCN1CCN(CC1)C(c1ccccc1)c1ccccc1)cccc2,-5.810177136,4.0027,426.553,0.438596491
C1997,BAYSQTBAJQRACX-UHFFFAOYSA-N,CCCCCCCCCCCCOC(=O)c1ccc(cc1)O,-7.172486751,5.4699,306.44,0.43902439
C3831,RIKCMEDSBFQFAL-UHFFFAOYSA-N,CCCCCCCCOC(=O)c1ccc(cc1)O,-4.222435519,3.9095,250.333,0.43902439
C4050,ZTJORNVITHUQJA-UHFFFAOYSA-N,CCCCCCCOC(=O)c1ccc(cc1)O,-4.072453942,3.5194,236.307,0.43902439
C4218,ULULAZKOCFNOIM-UHFFFAOYSA-N,CCCCCCOC(=O)c1ccc(cc1)O,-3.948968195,3.1293,222.28,0.43902439
C4859,BLXXJMDCKKHMKV-UHFFFAOYSA-N,COc1ccc2c(c1)ccc(c2)CCC(=O)C,-3.496297759,3.37,228.286,0.43902439
C5070,JYZPVFDNYWNWHP-UHFFFAOYSA-N,C[NH+](CCOC(c1cccc(c1)C)c1ccccc1)C.[Cl-],-3.333214475,-0.7505,305.842,0.43902439
C5351,OGBHACNFHJJTQT-UHFFFAOYSA-M,CCCCOC(=O)c1ccc(cc1)[O-].[Na+],-3.13348269,2.7873,216.209,0.43902439
C6756,ZBJWWKFMHOAPNS-UHFFFAOYSA-N,Ic1cc(c2c(c1O)nccc2)S(=O)(=O)O,-2.244418163,2.8725,351.118,0.43902439
C8589,VNLMRPAWAMPLNZ-UHFFFAOYSA-N,C=CCC1(CC(O)C)C(=O)NC(=O)NC1=O,-0.808258181,0.3434,226.229,0.43902439
C8668,KRVVZPXPQUPXJE-UHFFFAOYSA-N,CCn1c(=O)n(C)c2c(c1=O)n(C)cn2,-0.718968916,-0.5464,208.217,0.43902439
C2692,RFCPBHVDIXXSGT-UHFFFAOYSA-N,OCCN1CC2CCC(C1)N2CCCN1c2ccccc2Sc2c1cccc2,-5.510858027,3.7611,395.561,0.44
C185,OBMLHUPNRURLOK-VHUAIRPZSA-N,O[C@@H]1CC[C@@H]2[C@@]1(C)CC[C@@H]1[C@H]2CC[C@@H]2[C@@]1(C)C[C@@H]1S[C@@H]1C2,-5.4099998,4.4839,306.506,0.44
C281,NVKAWKQGWWIWPM-ABEVXSGRSA-N,O=C1CC[C@]2([C@H](C1)CC[C@@H]1[C@@H]2CC[C@]2([C@H]1CC[C@@H]2O)C)C,-4.7399998,3.9591,290.44,0.44
C3650,WDECDYIZHLLLNN-UHFFFAOYSA-N,Clc1ccc(cc1)C(c1ccccc1)N1CC2CCC(C1)N2C,-4.387267621,4.0836,326.863,0.44
C4448,ZQJUQBSXMSRMMB-UHFFFAOYSA-N,C[NH+](CCN(c1ccccn1)Cc1ccc(cc1)Br)C.[Cl-],-3.764905401,-1.0008,370.715,0.44
C525,OUDSBRTVNLOZBN-UHFFFAOYSA-N,O=C(NS(=O)(=O)c1ccc(cc1)C)NN1CCCCCC1,-3.6800001,3.5744,311.4,0.44
C534,HCYAFALTSJYZDH-UHFFFAOYSA-N,CNCCCN1c2ccccc2CCc2c1cccc2,-3.6600001,3.9887,266.381,0.44
C1323,UGQMRVRMYYASKQ-DEGSGYPDSA-N,OC[C@@H]1O[C@@H]([C@H]([C@H]1O)O)n1cnc2c1ncnc2O,-1.23,-1.8566,268.226,0.44
C2537,GFBKORZTTCHDGY-UWVJOHFNSA-N,CN1CCN(CC1)CC/C=C\1/c2ccccc2Sc2c1cc(cc2)S(=O)(=O)N(C)C,-5.766201431,4.4273,443.625,0.440677966
C2538,GFBKORZTTCHDGY-UFWORHAWSA-N,CN1CCN(CC1)CC/C=C/1\c2ccccc2Sc2c1cc(cc2)S(=O)(=O)N(C)C,-5.763921665,4.4273,443.625,0.440677966
C4885,AMVODTGMYSRMNP-GNIMZFFESA-N,O=CC1=C[C@@]2(C)C(=CC1=O)CC[C@@H]1[C@@H]2[C@H](O)C[C@]2([C@H]1CC[C@]2(C)O)C,-3.471547723,2.5852,344.445,0.440677966
C9059,FUFVKLQESJNNAN-ZZJGABIISA-M,OC(c1ccccc1)C(=O)OC1C[C@@H]2CC[C@H](C1)[N+]2(C)C.[Br-],-0.103155602,-1.0042,370.281,0.440677966
C9250,PGBHMTALBVVCIT-VCIWKGPPSA-N,OC[C@H]1O[C@H]([C@@H]([C@@H]1O[C@H]1O[C@@H](CN)[C@H]([C@@H]([C@H]1N)O)O)O)O[C@@H]1[C@@H](O)[C@H](N)C[C@@H]([C@H]1O[C@H]1O[C@H](CN)[C@H]([C@@H]([C@H]1N)O)O)N,0.2113721,-4.6935,614.644,0.440677966
C5912,NRYIIIVJCVRSSH-UHFFFAOYSA-N,CC(C(C(=O)O)C)c1ccccc1,-2.772416748,2.5108,178.228,0.441176471
C6425,ZEYHEAKUIGZSGI-UHFFFAOYSA-N,COc1ccc(cc1)C(=O)O,-2.457993233,1.3934,152.147,0.441176471
C6575,AMQSYJCKXPUEDR-UHFFFAOYSA-N,Clc1ccc2c(c1)ccc(=O)o2,-2.359059416,2.4464,180.588,0.441176471
C6325,MCICEZSGVOVLQQ-UHFFFAOYSA-N,ClCCN(C(Cc1ccccc1)C)C.Cl,-2.520304194,3.5902,248.192,0.441860465
C6949,NNWSPTNNCFFSLD-UHFFFAOYSA-N,OCC(COc1cccc(c1)C)(CO)CO,-2.121634705,0.3371,226.269,0.441860465
C9199,IFICQWLWXOGTPQ-UHFFFAOYSA-N,Cc1cccc(c1)OCC(=[NH2+])N.[Cl-],0.135276769,-2.8056,200.665,0.441860465
C2553,VDOLRBJLUIFCGO-UHFFFAOYSA-N,C1CCN(C1)CCN1c2ccccc2Sc2c1cccc2.Cl,-5.732015598,5.19,332.891,0.442307692
C3924,PQZSAKDDBHCRCN-UHFFFAOYSA-N,Clc1cc2NC(=NS(=O)(=O)c2cc1S(=O)(=O)N)c1ccccc1,-4.157356794,3.9839,371.819,0.442307692
C8152,UGQMRVRMYYASKQ-KQYNXXCUSA-N,OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1cnc2c1[nH]cnc2=O,-1.229848644,-2.2689,268.226,0.442307692
C3532,QGCKCIHJVXAKGC-UHFFFAOYSA-N,CCCCN1CCN(CC1C(=O)Nc1c(C)cccc1C)CCCC.ON=O.ON=O,-4.50000041,4.0611,439.549,0.442622951
C575,DGBIGWXXNGSACT-UHFFFAOYSA-N,O=C1CN=C(c2c(N1)ccc(c2)[N+](=O)[O-])c1ccccc1Cl,-3.5,3.1345,315.711,0.442622951
C607,JWUCHKBSVLQQCO-MRXNPFEDSA-N,Fc1ccc(cc1)[C@@](c1ccccc1F)(Cn1cncn1)O,-3.3699999,2.4924,301.291,0.442622951
C5167,HMXQSWAWRXDIOX-UHFFFAOYSA-N,OCC(c1ccc(cc1)Br)C(=O)OC1CC2CCC(C1)N2C,-3.267314445,2.6313,368.265,0.442622951
C6694,AFDJQFFKYDCYIG-JSGFVSQVSA-M,O=C1N=C(N(C1)/N=C/c1ccc(o1)[N+](=O)[O-])[O-].[Na+],-2.275329702,0.0471,260.139,0.442622951
C2825,FEBOTPHFXYHVPL-UHFFFAOYSA-N,Fc1ccc(cc1)C(=O)CCCN1CCC(CC1)n1c(=O)[nH]c2c1cccc2,-5.320175878,3.7066,381.443,0.442857143
C1920,PYHRZPFZZDCOPH-UHFFFAOYSA-N,OS(=O)(=O)O.CC(Cc1ccccc1)N.CC(Cc1ccccc1)N,-7.699550249,4.9812,368.491,0.444444444
C2672,CIZZXSRPHLRRDJ-OSMRDGEFSA-N,C=CCO/[NH+]=C(/c1nccc2c1cc(OC)c(c2)OC)\c1ccc(c(c1)OC)OC.[Cl-],-5.54106414,-0.6912,444.908,0.444444444
C3329,UFSBFMDTWVPCIA-UHFFFAOYSA-N,CCN(CCOC(=O)C(c1ccccc1)(c1ccccc1)Cl)CC.Cl,-4.695378331,4.856,382.324,0.444444444
C510,DVQVBLBKEXITIK-UHFFFAOYSA-N,Nc1ccc(cc1)S(=O)(=O)Nc1nnc(s1)C(C)(C)C,-3.74,3.9536,312.411,0.444444444
C4684,AABXRENNINHJOR-UHFFFAOYSA-N,CCN(CCOC(=O)CC(c1ccccc1)(c1ccccc1)O)CC.Cl,-3.615017899,3.9996,377.905,0.444444444
C4799,BPLBGHOLXOTWMN-MBNYWOFBSA-N,O=C(N[C@@H]1C(=O)N2[C@@H]1SC([C@@H]2C(=O)O)(C)C)COc1ccccc1,-3.53979932,1.0259,350.39,0.444444444
C4952,AHRWWYGWQKBKBF-PCHYHQBZSA-N,O=C1CC[C@]2([C@@H](C1)CC[C@@H]1[C@@H]2C(=O)C[C@]2([C@H]1CC[C@@H]2C(=O)C)C)C,-3.418758854,3.9824,330.461,0.444444444
C5278,QKFJKGMPGYROCL-UHFFFAOYSA-N,S=C=Nc1ccccc1,-3.177165633,2.4209,135.186,0.444444444
C5564,KQLYMYILTPTBLL-UHFFFAOYSA-N,ClCCN(CCCOc1ccccc1)CC.Cl,-3.005050985,3.8182,278.218,0.444444444
C6595,QOWSWEBLNVACCL-UHFFFAOYSA-N,OC(=O)Cc1ccc(cc1)Br,-2.347284598,2.0762,215.044,0.444444444
C962,DDBREPKUVSBGFI-UHFFFAOYSA-N,CCC1(C(=O)NC(=O)NC1=O)c1ccccc1,-2.3199999,1.358,232.235,0.444444444
C6743,JCLWQYMAWWJMSX-UHFFFAOYSA-N,OCC(COc1cccc(c1)CC)O,-2.251408128,0.981,196.243,0.444444444
C991,WHKUVVPPKQRRBV-UHFFFAOYSA-N,OC(=O)COc1ccc(cc1C)Cl,-2.23,2.1118,200.619,0.444444444
C7905,VDAXOIZQZPYAOM-UHFFFAOYSA-N,CCC(=O)c1ccc(cc1)N.Cl,-1.450471399,3.2447,185.651,0.444444444
C8227,RMBRPGBOGSJHEX-UHFFFAOYSA-M,OC(c1ccccc1)C(=O)OC1CC2CCC(C1)[N+]2(C)Cc1ccccc1.[Br-],-1.152779954,0.5662,446.377,0.444444444
C8949,KLOHDWPABZXLGI-YWUHCJSESA-M,N[C@H](c1ccccc1)C(=O)N[C@@H]1C(=O)N2[C@@H]1SC([C@@H]2C(=O)[O-])(C)C.[Na+],-0.307375596,0.0125,371.387,0.444444444
C9066,ZHVLGOLHHYJSBZ-UHFFFAOYSA-N,OP(=O)(O)O.CC(Cc1ccccc1)N,-0.086702609,1.348,233.201,0.444444444
C7341,GIIFOXPATIOXSA-RGFKIIKPSA-N,COc1ccc2c(c1O)[C@]13CCC[C@@H]([C@H]3[C@@H](C2)N(CC1)C)O,-1.850574685,1.9977,303.396,0.446153846
C7342,GIIFOXPATIOXSA-FAELENHSSA-N,COc1ccc2c(c1O)[C@]13CCC[C@H]([C@H]3[C@@H](C2)N(CC1)C)O,-1.850574685,1.9977,303.396,0.446153846
C2587,FZMYJEWPAHFZNM-UHFFFAOYSA-N,CCN(CCOC(=O)C1c2ccccc2Cc2c1cccc2)CC.Cl,-5.680534681,4.4097,359.89,0.446808511
C8663,PPWHTZKZQNXVAE-UHFFFAOYSA-N,CCCCNc1ccc(cc1)C(=O)OCCN(C)C.Cl,-0.724274426,3.492,300.824,0.446808511
C4941,YJGVMLPVUAXIQN-XVVDYKMHSA-N,COc1cc(cc(c1OC)OC)[C@H]1[C@H]2C(=O)OC[C@@H]2[C@H](c2c1cc1OCOc1c2)O,-3.427378809,2.4092,414.405,0.447058824
C1994,XMVQWNRDPAAMJB-QGZVFWFLSA-N,OC(=O)CCCCCCCCCCCC[C@@H]1C=CCC1,-7.179514628,5.7184,280.445,0.447368421
C4585,GSLWSSUWNCJILM-UHFFFAOYSA-N,ClCCN(Cc1ccccc1)Cc1ccccc1,-3.673449115,3.9276,259.774,0.447368421
C1075,BRBKOPJOKNSWSG-UHFFFAOYSA-N,NC(=N)NS(=O)(=O)c1ccc(cc1)N,-1.99,2.2935,214.245,0.447368421
C1322,SKIVFJLNDNKQPD-UHFFFAOYSA-N,CC(=O)NS(=O)(=O)c1ccc(cc1)N,-1.23,2.1465,214.242,0.447368421
C2046,UWFYSQMTEOIJJG-FDTZYFLXSA-N,CC(=O)O[C@@]1(CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2C=C(C2=CC(=O)[C@H]3[C@@H]([C@]12C)C3)Cl)C(=O)C,-7.025683085,4.6076,416.938,0.447761194
C177,FNFPHNZQOKBKHN-GFLPKIQLSA-N,O=C(CC(C)(C)C)OCC(=O)[C@@]1(O)CC[C@@H]2[C@]1(C)C[C@@H](O)[C@H]1[C@H]2CCC2=CC(=O)CC[C@]12C,-5.5100002,3.7687,460.603,0.447761194
C4700,JOATXPAWOHTVSZ-UHFFFAOYSA-N,CCN(C(=O)Nc1ccc(c(c1)C(=O)C)OCC(CNC(C)(C)C)O)CC,-3.606454852,3.3546,379.494,0.447761194
C3307,NUKVZKPNSKJGBK-SPIKMXEPSA-N,OC(=O)/C=C\C(=O)O.OC(=O)/C=C\C(=O)O.OCCN1CCN(CC1)CCCN1c2ccccc2Sc2c1cc(cc2)C(=O)C,-4.733141952,2.8563,643.705,0.448275862
C3952,ZMXGPGZXYJCCHZ-UHFFFAOYSA-N,O=C(c1cccnc1)OC(Cn1cnc2c1c(=O)n(C)c(=O)n2C)COC(=O)c1cccnc1,-4.139297836,0.3063,464.431,0.448275862
C9796,BVHLGVCQOALMSV-JEDNCBNOSA-N,NCCCC[C@@H](C(=O)O)N.Cl,0.738385103,1.7299,182.649,0.448275862
C9882,YFMPSMITLLBENU-UHFFFAOYSA-N,NCc1ccc(c(c1)O)O,0.856504274,1.2568,139.152,0.448275862
C2655,OHBLHFXKSYTWQO-UHFFFAOYSA-N,CN1CCN(CC1)CCC=C1c2ccccc2Sc2c1cccc2.Cl.Cl,-5.566838639,5.7002,409.416,0.448979592
C2981,MHNSPTUQQIYJOT-SJDTYFKWSA-N,CN(CC/C=C\1/c2ccccc2OCc2c1cccc2)C.Cl,-5.130252649,4.7644,315.837,0.448979592
C330,XCKRRIQXHFBKKB-QGZVFWFLSA-N,CC(OC(=O)[C@](c1cccc(c1)Cl)(c1ccc(cc1)Cl)O)C,-4.5300002,4.1809,339.213,0.448979592
C3656,RFPVXZWXDPIKSD-UHFFFAOYSA-N,CS(=O)(=O)O.CCN(C(CC(C)C)COC(=O)c1ccc(cc1)N)CC,-4.385296762,4.3481,388.522,0.448979592
C8512,FHIDNBAQOFJWCA-UAKXSSHOSA-N,OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1cc(F)c(=O)[nH]c1=O,-0.883326956,-2.7128,262.192,0.448979592
C8824,WYXSYVWAUAUWLD-SHUUEZRQSA-N,OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1ncc(=O)[nH]c1=O,-0.471421723,-3.4569,245.189,0.448979592
C474,KUAZQDVKQLNFPE-UHFFFAOYSA-N,CN(C(=S)SSC(=S)N(C)C)C,-3.9000001,2.0608,240.433,0.45
C4391,ZNSSPLQZSUWFJT-UHFFFAOYSA-N,CCCCCOC(=O)c1ccc(cc1)O,-3.81344963,2.7392,208.254,0.45
C5136,FHHPUSMSKHSNKW-SMOYURAASA-M,O[C@@H]1CC[C@]2([C@@H](C1)CC[C@@H]1[C@@H]2C[C@H](O)[C@]2([C@H]1CC[C@@H]2[C@@H](CCC(=O)[O-])C)C)C.[Na+],-3.285151041,3.1432,414.554,0.45
C5485,ZLOMYDCFJHNHGM-UHFFFAOYSA-N,COc1ccc(cc1)C(c1ccccc1)OCC[NH+](C)C.[Cl-],-3.048254279,-1.0503,321.842,0.45
C6357,XFKXNUIIWKUVFV-UHFFFAOYSA-N,OCC(c1ccc(cc1)C)C(=O)OC1CC2CCC(C1)N2C,-2.501560561,2.1772,303.396,0.45
C8394,JLDCNMJPBBKAHH-UHFFFAOYSA-N,Nc1ccc(cc1)S(=O)(=O)[N-]c1ncccn1.[Na+],-0.98627433,3.1149,272.259,0.45
C9511,LBOPECYONBDFEM-VUAFVNRWSA-N,O[C@H]([C@H](C(=O)O)O)C(=O)O.CC(NC[C@H](c1ccc(c(c1)O)O)O)C,0.430634527,-0.6025,361.344,0.45
C2202,QIFHNTOKFMLIEO-UHFFFAOYSA-N,OCCN1CCN(CC1)CCC=C1c2cc(Cl)ccc2Sc2c1cc(Cl)cc2.Cl.Cl,-6.475690839,6.3695,508.332,0.450980392
C2387,FBSMERQALIEGJT-UHFFFAOYSA-N,CN(CCCN1c2ccccc2Sc2c1cc(Cl)cc2)C.Cl,-6.049561626,5.7614,355.325,0.450980392
C7206,OOYKEEROCQGXPH-UHFFFAOYSA-N,CCN(CCOc1ccccc1)CC,-1.953770904,2.4072,193.285,0.450980392
C8571,KZOWNALBTMILAP-HCVDSKSXSA-N,OC[C@H]1O[C@@H]2[C@H]([C@@H]1O)Oc1n2ccc(=N)n1.Cl,-0.822244418,-0.7241,261.662,0.450980392
C6257,MZQAQBDIKUFBSF-UHFFFAOYSA-N,O=C(c1cccnc1)NCN(c1c(=O)n(n(c1C)C)c1ccccc1)C(C)C,-2.56213723,2.8726,379.455,0.451612903
C1016,BAXOFTOLAUCFNW-UHFFFAOYSA-N,c1ccc2c(c1)[nH]nc2,-2.1600001,1.5629,118.136,0.451612903
C1919,APTGJECXMIKIET-WOSSHHRXSA-N,CCCCCCC(=O)O[C@@]1(C#C)CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CCC2=CC(=O)CC[C@H]12,-7.701194763,6.0138,410.589,0.452054795
C7785,VZECTCSEONQIPP-UHFFFAOYSA-N,OC(=O)COc1cccc(c1)C,-1.538874883,1.4584,166.174,0.452380952
C2858,DWUQNHFGCISCNR-OHGISNTKSA-N,C[NH+](CC/C=C/1\c2ccccc2Sc2c1cc(cc2)C(=O)C)C.[Cl-],-5.277442714,0.3241,359.913,0.452830189
C4576,AKPLHCDWDRPJGD-UHFFFAOYSA-N,O=C1CN=C(c2c(N1)ccc(c2)Cl)c1ccccc1,-3.677020196,2.7031,270.714,0.452830189
C8428,NYHBQMYGNKIUIF-FTWQFJAYSA-N,OC[C@H]1O[C@H]([C@@H]([C@H]1O)O)n1cnc2c1[nH]c(N)nc2=O,-0.95385015,-2.1055,283.241,0.452830189
C8954,YCIHPQHVWDULOY-FMZCEJRJSA-N,CN([C@@H]1C(=O)C(=C([C@@]2([C@H]1C[C@H]1C(=C(O)c3c([C@@]1(C)O)cccc3O)C2=O)O)O)C(=O)N)C.Cl,-0.285853633,1.1313,480.895,0.453333333
C2198,XURCMZMFZXXQDJ-UKNJCJGYSA-N,CCCCCC(=O)O[C@@]1(CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CCC2=CC(=O)CC[C@H]12)C(=O)C,-6.488247037,5.5795,414.578,0.454545455
C3032,YZNQMPPBWQTLFJ-TUFAYURCSA-N,CCCC(=O)OCC(=O)[C@@]1(O)CC[C@@H]2[C@]1(C)C[C@H](O)[C@H]1[C@H]2CCC2=CC(=O)CC[C@]12C,-5.068781662,3.1326,432.55,0.454545455
C3536,OQANPHBRHBJGNZ-BKUYFWCQSA-N,OC(=O)C1=C/C(=N\Nc2ccc(cc2)S(=O)(=O)Nc2ccccn2)/C=CC1=O,-4.494801525,3.027,398.393,0.454545455
C4480,JCFRXWVRVBVWNY-UHFFFAOYSA-N,CC([NH+](C)C)CC(c1ccccc1)c1ccccc1.[Cl-],-3.741183036,-0.2544,289.843,0.454545455
C4962,OPIGMRDAPFQALU-UHFFFAOYSA-N,Nc1ccc(cc1)S(=O)(=O)Nc1nnc(s1)C(C)C,-3.414070414,3.7795,298.384,0.454545455
C5112,SRIJBBUJJSYXHB-UHFFFAOYSA-N,CCC(c1ccccc1)C(=O)OCCN(CC)CC.Cl,-3.303701838,3.8672,299.836,0.454545455
C5583,GCFLVEVTCIKTNM-UHFFFAOYSA-N,Cc1ccc(cc1)C(=O)Nc1ccncc1,-2.986407676,2.7153,212.247,0.454545455
C6266,ZCEHOOLYWQBGQO-UHFFFAOYSA-N,CCN(CCOC(=O)C(c1ccccc1)(c1ccccc1)O)CC.Cl,-2.556639187,3.6095,363.878,0.454545455
C6607,VWMQXAYLHOSRKA-UHFFFAOYSA-N,Clc1ccc2c(c1)nco2,-2.339955132,2.4812,153.566,0.454545455
C7089,TVSPPYGAFOVROT-UHFFFAOYSA-N,CCC(C(=O)O)Oc1ccccc1,-2.041978717,1.9286,180.2,0.454545455
C7262,DAAFJZUNCOXSKD-UHFFFAOYSA-N,Cn1c(=O)n(C)c2c(c1=O)[nH]cn2.NCCO,-1.918576151,-1.402,241.247,0.454545455
C7289,AMMYIZDPRVOMMG-UHFFFAOYSA-N,CN(CCN(c1ncccn1)Cc1ccccc1)C.Cl,-1.896044448,2.8468,292.807,0.454545455
C7984,DKNWSYNQZKUICI-UHFFFAOYSA-N,NC12CC3CC(C2)CC(C1)C3,-1.380915312,2.6142,151.249,0.454545455
C8309,DZDXQECBERXVDV-UHFFFAOYSA-M,CCN(C(=S)[S-])CC.[Tl+],-1.084936038,1.16,352.653,0.454545455
C8311,WVGCPEDBFHEHEZ-UHFFFAOYSA-N,Brc1c[nH]nc1,-1.084458128,1.1722,146.973,0.454545455
C8399,DGXWNDGLEOIEGT-UHFFFAOYSA-N,CC(Cc1ccc(cc1)F)N,-0.981138783,2.4157,153.197,0.454545455
C8715,ZGNRRVAPHPANFI-UHFFFAOYSA-N,OCCN(c1nc2c(n1C)c(=O)n(c(=O)n2C)C)C,-0.648829836,-1.6008,267.284,0.454545455
C8777,BADSZRMNXWLUKO-UHFFFAOYSA-N,Clc1c[nH]nc1,-0.551420346,1.0631,102.522,0.454545455
C9933,AXINVSXSGNSVLV-UHFFFAOYSA-N,Nc1c[nH]nc1,1.080430324,0.5731,83.0919,0.454545455
C4875,IWVTXAGTHUECPN-ANBBSHPLSA-N,CCOC(=O)OC(OC(=O)[C@@H]1N2C(=O)[C@H]([C@H]2SC1(C)C)NC(=O)[C@@H](c1ccccc1)N)C.Cl,-3.477969078,3.1269,501.981,0.455696203
C5106,GKCBAIGFKIBETG-UHFFFAOYSA-N,CCCCNc1ccc(cc1)C(=O)OCCN(C)C,-3.305934924,2.69,264.363,0.456521739
C5606,IDKUACLJPBLSHH-UHFFFAOYSA-N,C=CCn1c(=O)n(c2ccccc2)c(c(c1=O)N(C)C)C,-2.972214071,1.5596,285.341,0.456521739
C6344,JLEMBEDQJILISF-UHFFFAOYSA-N,C=CCn1c(C)c(N(C)C)c(=O)n(c1=O)c1ccccc1,-2.51108806,1.5596,285.341,0.456521739
C7043,PJSFRIWCGOHTNF-UHFFFAOYSA-N,COc1c(OC)ncnc1NS(=O)(=O)c1ccc(cc1)N,-2.060940016,2.6118,310.329,0.456521739
C7943,ZAEBUEMQCGDBRC-UHFFFAOYSA-N,CN1C2CCC1CN(C2)CCOC(=O)c1ccc(cc1)N,-1.424040514,1.661,289.373,0.456521739
C5258,BBIMHFSPNXQFAH-UHFFFAOYSA-N,CN(CCOC(c1ccccc1)(c1ccccc1)C)C,-3.197128236,3.5283,269.381,0.457142857
C839,FSWXOANXOQPCFF-UHFFFAOYSA-N,CCC(=O)c1ccc(cc1)N,-2.6300001,2.4427,149.19,0.457142857
C8590,WOMVICAMAQURRN-UHFFFAOYSA-N,CC(c1ccc(cc1)N)C(=O)O,-0.804689247,2.0381,165.189,0.457142857
C9247,UOZODPSAJZTQNH-LSWIJEOBSA-N,OC[C@H]1O[C@H]([C@@H]([C@@H]1O[C@H]1O[C@@H](CN)[C@H]([C@@H]([C@H]1N)O)O)O)O[C@@H]1[C@@H](O)[C@H](N)C[C@@H]([C@H]1O[C@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1N)O)O)N,0.210677424,-5.3602,615.629,0.457627119
C593,ODQWQRRAPPTVAG-BOPFTXTBSA-N,CN(CC/C=C/1\c2ccccc2OCc2c1cccc2)C,-3.4000001,3.9624,279.376,0.458333333
C1255,NZNMSOFKMUBTKW-UHFFFAOYSA-N,OC(=O)C1CCCCC1,-1.45,1.6513,128.169,0.458333333
C2991,NDDAHWYSQHTHNT-UHFFFAOYSA-N,CC1Cc2c(N1NC(=O)c1ccc(c(c1)S(=O)(=O)N)Cl)cccc2,-5.121586556,4.3204,365.835,0.459016393
C555,NDDAHWYSQHTHNT-SNVBAGLBSA-N,C[C@@H]1Cc2c(N1NC(=O)c1ccc(c(c1)S(=O)(=O)N)Cl)cccc2,-3.5899999,4.3204,365.835,0.459016393
C5993,BQIPXWYNLPYNHW-UHFFFAOYSA-N,OC(COc1cc(C)c(c(c1C)C)OC(=O)C)CNC(C)C,-2.720118614,2.6657,309.401,0.459016393
C1671,ZJJXGWJIGJFDTL-UHFFFAOYSA-N,Cc1ncc(nc1)C(=O)NCCc1ccc(cc1)S(=O)(=O)NC(=O)NC1CCCCC1	,-5.49,4.3316,445.535,0.459459459
