Compound ID,InChIKey,SMILES,logS,logP,MW,similarity_scores_with_oral_bioavail_test_dataset
C6451,UVRZZNNYGUAYNU-UHFFFAOYSA-N,C=CCN1C(=O)c2ccccc2CS1(=O)=O,-2.442774538,2.1769,237.275,0.307692308
C6547,ODKMQTILEDNYHL-UHFFFAOYSA-N,CCCN1CCCN(C1=O)CCC,-2.375064255,1.8099,184.279,0.307692308
C6610,RLZLGGSREJEDMI-UHFFFAOYSA-N,CCCCCCCCCNCCSS(=O)(=O)O,-2.338525463,4.3343,283.451,0.307692308
C6755,KFUSXMDYOPXKKT-UHFFFAOYSA-N,Cc1ccccc1OCC1CO1,-2.244572095,1.7726,164.201,0.307692308
C6839,CAMYKONBWHRPDD-UHFFFAOYSA-N,NC(=O)OCCCc1ccccc1,-2.182607563,2.4148,179.216,0.307692308
C6932,YPKBVWZHVTZSPU-UHFFFAOYSA-N,CC(Cc1ccccc1)NC(=O)C,-2.134635516,2.1446,177.243,0.307692308
C7144,XMPREPGUGSKZIE-UHFFFAOYSA-N,[O-][N+](=O)c1cn(c(n1)C)CC(=O)OCC,-2.00243706,1.186,213.191,0.307692308
C7403,RJSHVMXWGMYEBO-UHFFFAOYSA-N,CCCCCCCCNCCSS(=O)(=O)O,-1.815529392,3.9442,269.425,0.307692308
C7419,PXBFMLJZNCDSMP-UHFFFAOYSA-N,NC(=O)c1ccccc1N,-1.804022736,1.6492,136.151,0.307692308
C7442,XEDCWWFPZMHXCM-UHFFFAOYSA-M,CC[N+]1(C)CCCC(C1)OC(=O)C(c1ccccc1)(c1ccccc1)O.[Br-],-1.782344656,0.0574,434.367,0.307692308
C7756,SUTGJZFFEVGULT-UHFFFAOYSA-N,OCC(COc1ccc(cc1OC)C(=O)CC)O,-1.563330814,1.0199,254.279,0.307692308
C7848,XEABSBMNTNXEJM-UHFFFAOYSA-N,OC(=O)CC[Ge](=O)O[Ge](=O)CCC(=O)O,-1.493284048,-0.2102,339.419,0.307692308
C8018,VLPIATFUUWWMKC-UHFFFAOYSA-N,CC(COc1c(C)cccc1C)N,-1.337142008,2.7297,179.259,0.307692308
C8034,TVSIMAWGATVNGK-UHFFFAOYSA-N,COc1cc(OC)c(cc1CC(N)C)OC,-1.323354263,2.3024,225.284,0.307692308
C8074,BDADSRBGWZXOQY-UHFFFAOYSA-N,CCCCCCCNCCSS(=O)(=O)O,-1.293262253,3.5541,255.398,0.307692308
C8108,JIOZHSSMPMWZQB-UHFFFAOYSA-N,O=C(c1ccc2c(c1)OCO2)N1CCOCC1,-1.260919614,0.8256,235.236,0.307692308
C8462,XWVOEFLBOSSYGM-UHFFFAOYSA-N,COc1cc(cc(c1OC)OC)C(=O)N1CCOCC1,-0.931986201,1.1227,281.304,0.307692308
C8470,LSAHUFPNCNCJLX-UHFFFAOYSA-N,NC1CCN(C1=O)c1ccc(cc1)F,-0.926541516,1.655,194.206,0.307692308
C1409,NGFMICBWJRZIBI-UJPOAAIJSA-N,OC[C@H]1O[C@@H](Oc2ccccc2CO)[C@@H]([C@H]([C@@H]1O)O)O,-0.85000002,-1.6424,286.278,0.307692308
C8621,CXYFHCXKHPYNBO-UHFFFAOYSA-N,CCCCCCNCCSS(=O)(=O)O,-0.773078085,3.164,241.371,0.307692308
C8801,DYESHNNFAFXIKV-UHFFFAOYSA-N,OC(=O)C(=O)[O-].Oc1ccc2c(c1)c(CC[NH+](C)C)c[nH]2,-0.511193319,-1.6186,294.303,0.307692308
C1502,PAYRUJLWNCNPSJ-UHFFFAOYSA-N,Nc1ccccc1,-0.41,1.85,93.1265,0.307692308
C9041,JPVKCHIPRSQDKL-UHFFFAOYSA-N,Nc1cccc(c1)S(=O)(=O)N,-0.133261576,2.2785,172.205,0.307692308
C9075,DAFOCGYVTAOKAJ-UHFFFAOYSA-N,NCC(c1ccccc1)CC(=O)O,-0.078452432,1.9039,179.216,0.307692308
C9825,IAYMSKGZCDTHKZ-UHFFFAOYSA-N,OCCN1CCOCC1.Cl,0.775640483,0.0508,167.634,0.307692308
C9867,HCOMFAYPHBFMKU-UHFFFAOYSA-N,NNC(=O)CCC(=O)NN,0.83520121,-0.0712,146.148,0.307692308
C2035,RDBVETSHLDWOJK-UHFFFAOYSA-N,BrCCN(c1ccc(cc1)OC(=O)c1cccc(c1)[N+](=O)[O-])CCBr,-7.052888075,4.9334,472.128,0.308823529
C2289,OTCCTHBQSGSBNA-UHFFFAOYSA-N,ClCCN(c1ccc(cc1)OC(=O)c1cccc(c1)[N+](=O)[O-])CCCl,-6.253040071,4.6212,383.226,0.308823529
C2524,SLFGIOIONGJGRT-UHFFFAOYSA-N,N#Cc1ccc2c(c1)N(CC(CN(C)C)C)c1c(S2)cccc1,-5.790155227,4.42368,323.455,0.308823529
C2547,ODLGFPIWRAEFAN-PFEQFJNWSA-N,COc1ccc2c(c1)N(C[C@@H](CN(C)C)C)c1c(S2)cccc1.Cl,-5.739390314,5.3626,364.933,0.308823529
C2935,VWNWVCJGUMZDIU-UHFFFAOYSA-N,CC(N(C)C)CN1c2cc(ccc2Sc2c1cccc2)S(=O)(=O)N(C)C,-5.180828772,4.6355,391.551,0.308823529
C4284,LYMCPICMHHGLKL-UHFFFAOYSA-N,Fc1cccc(c1)C(C(=O)c1ccccc1)CN1CCCC1.Cl,-3.891069358,4.6279,333.828,0.308823529
C4285,XWVNWXNQELAUTL-UHFFFAOYSA-N,Fc1cccc(c1)C(=O)C(c1ccccc1)CN1CCCC1.Cl,-3.891069358,4.6279,333.828,0.308823529
C5442,YCFUZOCNZLMFMG-UHFFFAOYSA-N,COc1ccccc1CCCCCNCCCSS(=O)(=O)O,-3.072592494,4.3954,347.493,0.308823529
C2881,BLAAWVPMHICNCQ-UHFFFAOYSA-N,Ic1ccc(cc1)C(=O)OCCCN1CCCCC1C,-5.25355,3.6504,387.256,0.309090909
C3045,DSEYHMSMHVUVLX-UHFFFAOYSA-N,ClCC[NH+](Cc1ccccc1)CCOc1ccccc1CC.[Cl-],-5.051078985,-0.0443,354.314,0.309090909
C3093,NKAYCEYKHSRZCE-UHFFFAOYSA-N,c1ccc(cc1)CCCN1CCN2C(C1)CCc1c2cccc1.Cl,-4.999887309,4.5611,342.905,0.309090909
C3354,XTBYBRINUMAOSK-UHFFFAOYSA-N,Brc1ccc(cc1)C(=O)OCCCN1CCCCC1C,-4.673876897,3.8083,340.255,0.309090909
C3579,YCTYZKUHJDXBEL-UHFFFAOYSA-M,ClCCN(c1cc(ccc1C)C(=O)NC(C(=O)[O-])C)CCCl.[Na+],-4.460072884,1.5381,369.219,0.309090909
C3949,QPKUCZZRNHHWCJ-UHFFFAOYSA-N,Clc1ccc(cc1)C(=O)OCCCN1CCCCC1C,-4.140594688,3.6992,295.804,0.309090909
C4295,LSQXNMXDFRRDSJ-UHFFFAOYSA-N,COc1cc(C)ccc1C(C)C,-3.881046339,3.127,164.244,0.309090909
C4473,BKNGZNGNHIETPG-KCUXUEJTSA-N,CN(C/C=C(\c1ccccc1)/c1ccc(cc1)Cl)C.Cl,-3.747745851,5.1353,308.245,0.309090909
C4584,RVFUNJWWXKCWNS-UHFFFAOYSA-N,CCN(CCNC(=O)c1cc(Cl)c(cc1OC)N)CC.Cl,-3.673581791,3.7765,336.257,0.309090909
C5273,DHCUQNSUUYMFGX-UHFFFAOYSA-N,CCCCNc1ccc(c(c1)O)C(=O)OCCN(C)C,-3.182910636,2.3956,280.363,0.309090909
C6021,QBQMXWZTRRWPGK-UHFFFAOYSA-N,COc1cc(Cc2cnc(nc2N)N)cc(c1N(C)C)OC,-2.702081942,2.4774,303.36,0.309090909
C6436,MTRNNCLQPVCDLF-UHFFFAOYSA-N,N(Cc1ccccc1)CCNCc1ccccc1.CC(=O)O.CC(=O)O,-2.45304614,3.5296,360.447,0.309090909
C953,RMFNNCGOSPBBAD-MDWZMJQESA-N,CNC(=O)Oc1cccc(c1)/N=C/N(C)C,-2.3399999,2.0171,221.256,0.309090909
C6963,LHIALLMPKJMSIQ-NSCUHMNNSA-N,Nc1nccc(n1)/C=C/c1ncc(n1C)[N+](=O)[O-],-2.112358848,1.9753,246.225,0.309090909
C7072,SHLGUEVDTGWLBS-UHFFFAOYSA-N,CCCOc1ccccc1OCC(CO)O,-2.051434758,1.2074,226.269,0.309090909
C7443,MNWSGMTUGXNYHJ-UHFFFAOYSA-N,COc1ccccc1C(=O)N,-1.781511211,1.4944,151.163,0.309090909
C8463,OBNUTEJYDRDZQQ-UHFFFAOYSA-N,CC(=O)Nc1ccc(cc1)OCC(C(O)C)O,-0.931732033,0.8385,239.268,0.309090909
C9273,XESARGFCSKSFID-FLLFQEBCSA-N,OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)c1[nH]nc(c1O)C(=O)N,0.253787814,-1.9315,259.216,0.309090909
C2234,MCWAFEJHLHEFOD-UHFFFAOYSA-N,CN(CC(CC1c2ccccc2CCc2c1cccc2)C)C.Cl,-6.394546458,5.3069,329.907,0.30952381
C2555,ISNMCLQAHBYOKS-UHFFFAOYSA-N,CN1c2ccccc2CN(c2c1cccc2)C,-5.728628823,3.5343,224.301,0.30952381
C2626,GFTHYQRJEOORHK-UHFFFAOYSA-N,CN(CC(CC1(O)c2ccccc2CCc2c1cccc2)C)C,-5.616693099,3.6089,309.445,0.30952381
C3745,XBPMXUYSYAIPTR-UHFFFAOYSA-N,CC(OC(=O)N1CC=Cc2c1cccc2)C,-4.299569289,3.1298,217.264,0.30952381
C5162,QELUYTUMUWHWMC-UHFFFAOYSA-N,O=C1CC(=NN1c1ccccc1)C,-3.270429853,1.2998,174.199,0.30952381
C5470,NGNSUTIRTDXXGA-UHFFFAOYSA-N,CCn1c2cc(Cl)ccc2oc1=O,-3.057780397,2.2678,197.618,0.30952381
C892,ZPTVNYMJQHSSEA-UHFFFAOYSA-N,Cc1ccc(cc1)[N+](=O)[O-],-2.49,2.4264,137.136,0.30952381
C895,MFOUDYKPLGXPGO-UHFFFAOYSA-N,ClCC(=O)N(c1ccccc1)C(C)C,-2.48,2.6668,211.688,0.30952381
C6429,KJRRTHHNKJBVBO-AATRIKPKSA-N,OC(=O)/C=C/c1ccccc1Cl,-2.457368476,2.4378,182.604,0.30952381
C7209,XVZDPVJRQRTTDF-UHFFFAOYSA-N,Nc1ccc(cc1)C(=O)Nc1ncccc1C.Cl.Cl,-1.952341301,4.4827,300.184,0.30952381
C7266,LPGDEHBASRKTDG-UHFFFAOYSA-N,O=C1c2ccccc2N(C1=O)C(=O)C,-1.917016782,0.8274,189.167,0.30952381
C7451,VIGQYLPJWCMABB-UHFFFAOYSA-N,NNC(Cc1ccc(cc1)OC)C,-1.774435078,2.1807,180.247,0.30952381
C7469,QLNJAKWTFVFGEM-UHFFFAOYSA-N,CN(CCC(c1ccccc1)(C(=O)N)C)C,-1.758714794,2.0816,220.311,0.30952381
C7586,BDWBXAYAZSRVBR-UHFFFAOYSA-N,CN(C(CC(=O)c1ccccc1)(C)C)C.Cl,-1.675812475,3.4016,241.757,0.30952381
C7617,WVCHIGAIXREVNS-UHFFFAOYSA-N,O=C1C=C(O)c2c(C1=O)cccc2,-1.650428486,1.3509,174.153,0.30952381
C1195,PKOFBDHYTMYVGJ-UHFFFAOYSA-N,CC(=O)Nc1ccc(cc1)S(=O)(=O)N,-1.61,2.1465,214.242,0.30952381
C7965,YXNTXDQIDINLRU-UHFFFAOYSA-N,CNC(CC(=O)c1ccccc1)(C)C.Cl,-1.398382649,3.4503,227.73,0.30952381
C8482,WIBADEXUNPVVIP-UHFFFAOYSA-N,CNCCc1ccccc1.Cl,-0.914543061,2.6414,171.667,0.30952381
C9029,WNPCZRJBOPAEFM-UHFFFAOYSA-N,OS(=O)(=O)O.CCN(CCN=C(N)N)CC,-0.151105631,1.4302,256.323,0.30952381
C9133,TZFNLOMSOLWIDK-JTQLQIEISA-N,NN[C@](C(=O)O)(Cc1ccc(c(c1)O)O)C,0.033724848,1.0381,226.229,0.30952381
C9602,DFBNXHDETSPXEW-UHFFFAOYSA-N,NCCCNC(CSS(=O)(=O)O)C.Cl,0.577109918,2.8233,264.794,0.30952381
C2320,IHTNSEAIRWVJJI-UHFFFAOYSA-N,CCCCC(Oc1ccc(cc1)C(=O)OCCCN1CCCCC1C)C,-6.172533262,5.0033,361.518,0.309859155
C5071,RZYSYUCNZPOXMK-UHFFFAOYSA-N,COc1ccc(cc1)C(=C)C(=O)OC1CC2CCC(C1)N2C,-3.332995024,2.8147,301.38,0.309859155
C5614,FHHFNHFFCVLLHX-MDWZMJQESA-N,CN1CCN(CC1)CC(=O)N/N=C/c1ccc(o1)[N+](=O)[O-],-2.968381497,0.6752,295.294,0.309859155
C5655,JCZOOFVQWBRCAL-ZROIWOOFSA-N,CCN1CCN(CC1)CC(=O)N/N=C\c1ccc(o1)[N+](=O)[O-],-2.942641706,1.0653,309.321,0.309859155
C6808,DFOBXZFAOORPAD-UHFFFAOYSA-N,COc1cc(CCNC(=O)c2ccc(cc2)C#CC(O)(C)C)ccc1OC,-2.203464518,3.1896,367.438,0.309859155
C2605,CDOZDBSBBXSXLB-UHFFFAOYSA-N,CCN(C(CN1c2ccccc2Sc2c1cccc2)C)CC,-5.654395513,5.0846,312.472,0.310344828
C174,NKPPORKKCMYYTO-DHZHZOJOSA-N,COc1ccc2c(c1)c(CC(=O)O)c(n2C(=O)/C=C/c1ccccc1)C,-5.54,3.939,349.38,0.310344828
C2794,IZKCXJLBEGEZTQ-UHFFFAOYSA-N,COc1ccc(cc1)CN1CCc2c(C1)cccc2NC(=O)c1ccc(c(c1)OC)OC,-5.371188361,4.5339,432.512,0.310344828
C2919,RUKQAPJWMOAWKA-UHFFFAOYSA-N,CN(CCC12CC3CC(C2c2ccccc2)CC(C1)C3)C.Cl,-5.199685936,5.3502,319.912,0.310344828
C2932,XXPDBLUZJRXNNZ-UHFFFAOYSA-N,CN(C(CN1c2ccccc2Sc2c1cccc2)C)C.Cl,-5.186195009,5.1064,320.88,0.310344828
C3026,IDKAXRLETRCXKS-UHFFFAOYSA-N,OC(=O)Cc1ccccc1Oc1ccc(cc1Cl)Cl,-5.071375134,4.4128,297.133,0.310344828
C3228,CITLTOAOKDLBDU-UHFFFAOYSA-N,Clc1ccc(cc1)CNCC1CCN(CC1)Cc1ccccc1.Cl.Cl,-4.838341367,6.2746,401.801,0.310344828
C3257,SSFVDURSAGMHMD-UHFFFAOYSA-N,Clc1ccc(cc1)C(c1ccc(cc1)Cl)OCC[NH2+]N1CCOCC1.[Cl-],-4.789051882,-0.1481,417.757,0.310344828
C1680,MLKXDPUZXIRXEP-MFOYZWKCSA-N,OC(=O)CC1=C(C)/C(=C/c2ccc(cc2)S(=O)C)/c2c1cc(F)cc2	,-4.5,5.2312,356.411,0.310344828
C4106,YQBRPZBLROENTD-UHFFFAOYSA-N,CCOC(=O)N1CCCc2c1cccc2,-4.040456371,2.6607,205.253,0.310344828
C531,YTZKOQUCBOVLHL-UHFFFAOYSA-N,CC(c1ccccc1)(C)C,-3.6600001,2.9841,134.218,0.310344828
C5317,UFDPCEODINHIQK-UHFFFAOYSA-N,O=C1CCCc2c(N1CCN1CCCC1)cccc2,-3.152162276,2.4546,258.359,0.310344828
C8616,VSOOBQALJVLTBH-UHFFFAOYSA-N,COC(=O)c1ccccc1S(=O)(=O)N,-0.779369761,1.9017,215.226,0.310344828
C1453,WXNZTHHGJRFXKQ-UHFFFAOYSA-N,Oc1ccc(cc1)Cl,-0.69999999,2.0456,128.556,0.310344828
C9598,MTCJZZBQNCXKAP-KSYZLYKTSA-N,OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)c1[nH]nc2c1[nH]cnc2=O,0.57149427,-2.1998,268.226,0.310344828
C3079,YBCPYHQFUMNOJG-UHFFFAOYSA-N,COc1cc2c(cc1OC)CCN(C2CCc1ccc(cc1)Cl)C,-5.011795015,4.4569,345.863,0.310810811
C3368,YVUQSNJEYSNKRX-UHFFFAOYSA-N,Fc1ccc(cc1)C(c1ccc(cc1)F)CCCN1CCC(CC1)n1c(=O)[nH]c2c1cccc2,-4.664225351,5.7949,461.546,0.310810811
C4811,RHFVHKHSFGQHJO-UHFFFAOYSA-N,O=C1NCCC2(O1)CCN(CC2)CCCC(=O)c1ccc(cc1)Cl,-3.532275579,3.5341,350.84,0.310810811
C5216,HFPQJHKCHYRJOJ-UHFFFAOYSA-N,CCOC(=O)c1c(C)ccc(c1OCC(CNCC#C)O)C(C)C,-3.230746009,2.6485,333.422,0.310810811
C55,QGDKRLQRLFUJPP-UHFFFAOYSA-N,Clc1cc(Cl)c(c(c1c1ccccc1Cl)Cl)Cl,-7.4299998,6.6206,326.433,0.311111111
C3194,CIWCIDRTACZSAZ-UHFFFAOYSA-N,ClC1=C(Nc2ccccc2)C(=O)c2c(C1=O)cccc2,-4.873321214,3.7011,283.709,0.311111111
C4062,MPQHRPVQJUEINF-UHFFFAOYSA-N,COc1ccc2c(c1)c(N)c1c(n2)cccc1,-4.067456399,3.56,224.258,0.311111111
C4142,UVGXKOHVQFOLQY-UHFFFAOYSA-N,CC[NH2+]C(c1ccc(cc1)OC)Cc1ccc(cc1)OC.[Cl-],-4.009336213,-0.4251,321.842,0.311111111
C552,WKEDVNSFRWHDNR-UHFFFAOYSA-N,O=C(c1ccccc1O)Nc1ccccc1,-3.5899999,2.7175,213.232,0.311111111
C5198,VCFUJWHEYRPYSG-UHFFFAOYSA-N,CNCC=C(c1ccccc1C)c1ccccc1.Cl,-3.24154012,4.839,273.8,0.311111111
C5692,XLHIYUYCSMZCCC-VMPITWQZSA-N,COc1ccc(cc1)/C=C/c1cc(OC)cc(=O)o1,-2.914872843,2.8274,258.269,0.311111111
C783,YUKILTJWFRTXGB-UHFFFAOYSA-N,COc1cccc(c1)Cl,-2.78,2.3486,142.583,0.311111111
C788,KMAQZIILEGKYQZ-UHFFFAOYSA-N,Clc1cccc(c1)[N+](=O)[O-],-2.77,2.7714,157.554,0.311111111
C6005,BTIWDWOBSODVCJ-UHFFFAOYSA-N,CCN(CC(C(=O)c1ccccc1)(C)C)CC.Cl,-2.710903551,4.0393,269.81,0.311111111
C6206,HVATXFMFGHVAHO-UHFFFAOYSA-N,CCCCNc1ccccc1C(=O)N,-2.593520126,2.7708,192.258,0.311111111
C6349,JJBRLTIVSDLEJK-UHFFFAOYSA-N,O=C(c1ccccc1)Nc1ncccc1C,-2.505338263,2.7153,212.247,0.311111111
C6433,BJLUMCCGHWLDON-UHFFFAOYSA-N,OCCNC(=O)c1cccc(c1O)c1ccccc1,-2.45377264,2.1722,257.284,0.311111111
C6463,CTPFAVZEPCBUKH-UHFFFAOYSA-N,O=C(C(Cl)Cl)Nc1ccccc1C(=O)N,-2.437477847,2.301,247.078,0.311111111
C6820,ZUTYZAFDFLLILI-UHFFFAOYSA-N,CCC(c1ccc(cc1)O)C,-2.194459387,2.9057,150.218,0.311111111
C6724,ICQHDCCMMOFHOP-UHFFFAOYSA-N,COc1ccc(cc1CC(N(C)C)C)OC.Cl,-2.102841804,2.9984,259.772,0.311111111
C7130,ITAGVMKMCPHVKM-UHFFFAOYSA-N,OC(=O)C(CNNCc1ccccc1)(C)C.Cl,-2.020176691,2.9754,258.744,0.311111111
C7295,NTZMSBAAHBICLE-UHFFFAOYSA-N,N#Cc1cc(ccc1C#N)[N+](=O)[O-],-1.892021863,1.86136,173.128,0.311111111
C7596,ISIQEWJJVXFCDP-UHFFFAOYSA-N,CC(COc1ccccc1C)O,-1.668015062,1.7546,166.217,0.311111111
C7824,HOKIDJSKDBPKTQ-GLXFQSAKSA-N,O=C(N[C@@H]1C(=O)N2[C@@H]1SCC(=C2C(=O)O)COC(=O)C)CCC[C@H](C(=O)O)N,-1.51297407,-0.1006,415.418,0.311111111
C8230,HIZFHSGLPYLSFU-UHFFFAOYSA-N,CC(CNc1ccccc1C(=O)N)O,-1.147503052,1.3515,194.23,0.311111111
C8942,BIQMIYWSZZTXEX-UHFFFAOYSA-N,CC(NCC(=O)c1ccc(c(c1)O)O)C,-0.316333715,1.6694,209.242,0.311111111
C9532,DJQJFMSHHYAZJD-UHFFFAOYSA-N,O=C(Nc1c(C)cccc1C)CN(CC(=O)O)CC(=O)O,0.468667133,0.7861,294.303,0.311111111
C9654,UDKCHVLMFQVBAA-UHFFFAOYSA-M,OC(=O)c1ccccc1[O-].OCC[N+](C)(C)C,0.617466076,1.2135,241.284,0.311111111
C9681,KGQXYKPFNXVZOH-VILQZVERSA-N,Cn1ccn(/c/1=C\[NH+]=O)COCC#C.[Cl-],0.638907075,-4.696,229.663,0.311111111
C2057,AXVBJXVSFUOBFI-UHFFFAOYSA-N,CN(c1ccnc(n1)N1CCN(CC1)CCC(c1ccccc1)(c1ccccc1)c1ccccc1)C,-6.981014701,5.0922,477.643,0.31147541
C2223,JPNGOBZOWYGRFR-BTJKTKAUSA-N,CN1CCN(CC1)C1Cc2ccccc2Sc2c1cccc2Br.OC(=O)/C=C\C(=O)O,-6.42035721,4.0325,505.425,0.31147541
C2225,ZDJJYFKGWFWSON-UHFFFAOYSA-N,CNc1ccnc(n1)N1CCN(CC1)CCC(c1ccccc1)(c1ccccc1)c1ccccc1,-6.410898088,5.1409,463.617,0.31147541
C2250,VWZPIJGXYWHBOW-UHFFFAOYSA-N,CCCCCCCCOc1ccccc1C(=O)Nc1ccc(cc1)C(=O)OCC[N+](CC)(CC)C.[Br-],-6.342713319,3.3984,563.567,0.31147541
C3171,BXNJHAXVSOCGBA-UHFFFAOYSA-N,COc1ccc2c(c1)[nH]c1c2ccnc1C,-4.899365682,3.0331,212.247,0.31147541
C3291,DSEVZPBSGUGCAY-UHFFFAOYSA-N,CCN(CC(c1ccc2c(c1)c1ccccc1cc2)O)CC.Cl,-4.747488189,5.1702,329.864,0.31147541
C3314,KEZAHVUYFHPESR-UHFFFAOYSA-N,CCC(C(c1ccccc1)(C(=O)N)CCN1CCCCC1)C,-4.715002279,3.97,302.454,0.31147541
C4540,DDLAHAHXSPIZQL-UHFFFAOYSA-N,O=C(C(c1ccccc1)CNC1CN2CCC1CC2)c1ccccc1,-3.698921976,3.6657,334.455,0.31147541
C6011,XQPZMLWDJXTBRD-UHFFFAOYSA-N,C#CCNCC(COc1c(ccc(c1C(=O)OC)C)C(C)C)O,-2.709151682,2.2584,319.395,0.31147541
C6406,VAJSWYGXJIEKGX-QPOHYMPGSA-N,OC[C@](c1ccccc1)(C(=O)OC1CC2CCC(C1)N2C)C.Cl,-2.4706022,2.8449,339.857,0.31147541
C7081,RDUORFDQRFHYBF-UHFFFAOYSA-N,COc1ccc2c(c1)c1CCNC(c1[nH]2)C,-2.04811904,2.712,216.279,0.31147541
C2533,MKXWZVYEVYAFOZ-UHFFFAOYSA-N,O=C(COc1c(ccc(c1C(=O)OC(C)C)C)C(C)C)OCCN1CCCCC1,-5.776798648,4.0294,405.528,0.311688312
C3404,AWDKLHCXDUACLM-UHFFFAOYSA-N,COc1cc2c(cc1OC)CCN(C2CCc1ccc(cc1)[N+](=O)[O-])C,-4.629239045,4.2349,356.416,0.311688312
C4303,SFKAGNBDQIEJKL-QKWMYHQSSA-N,COc1ccc(cc1)CC(N1CC[C@@]23[C@H]([C@H]1Cc1c3cc(cc1)O)CCCC2)O.Cl,-3.872277482,4.7602,429.979,0.311688312
C4321,ITIONVBQFUNVJV-UHFFFAOYSA-N,CCN1C(=O)c2c(C1Nc1ccc(cc1)OCCN1CCCCC1)cccc2,-3.859222531,4.0865,379.495,0.311688312
C2029,RDOIQAHITMMDAJ-UHFFFAOYSA-N,Clc1ccc(cc1)C1(O)CCN(CC1)CCC(C(=O)N(C)C)(c1ccccc1)c1ccccc1,-7.070889921,5.0259,477.038,0.3125
C2306,ZDLVTABGUOVWRV-UHFFFAOYSA-N,Clc1ccc(nc1)OCCCNCCSSCCNCCCOc1ccc(cn1)Cl.Cl.Cl,-6.201363277,6.9678,564.42,0.3125
C2344,VRBKIVRKKCLPHA-UHFFFAOYSA-N,CCc1nn(c(=O)n1CCOc1ccccc1)CCCN1CCN(CC1)c1cccc(c1)Cl,-6.117258369,3.5548,470.007,0.3125
C2393,WWOFPCHIWHXPBF-UHFFFAOYSA-N,COC1(CCC(CC1)NCCCC(=O)c1ccc(cc1)F)c1ccccc1C.COC1(CCC(CC1)NCCCC(=O)c1ccc(cc1)F)c1ccccc1C.Cl.Cl.O,-6.034186756,12.6637,857.935,0.3125
C2463,KDKMJRJRONOCSH-UHFFFAOYSA-N,OC(=O)c1ccc2c(c1)CCc1c2cccc1,-5.892867985,3.1504,224.255,0.3125
C3067,RBGWIGCQQIJVGI-UHFFFAOYSA-N,O=C(C1CC1(c1ccccc1)c1ccccc1)OCCN1CCCCC1,-5.023586877,3.9596,349.466,0.3125
C3081,XLMALTXPSGQGBX-GCJKJVERSA-N,CCC(=O)O[C@](c1ccccc1)([C@@H](CN(C)C)C)Cc1ccccc1,-5.009674831,4.2755,339.471,0.3125
C3419,LOWOBAAJJNVUPR-UHFFFAOYSA-N,ClCCN(CCOc1ccccc1OC)CCOc1ccccc1C.Cl,-4.609875467,4.8042,400.339,0.3125
C370,GCAHOAMXTYBLNZ-DGJXZBFTSA-N,O[C@H]1CC[C@]2([C@H](C1)[C@@H](O)C[C@@H]1[C@@H]2C[C@@H](O)[C@]2([C@H]1CC[C@@H]2[C@H](CCC(=O)O)C)C)C,-4.3499999,3.4487,408.571,0.3125
C3817,XLMALTXPSGQGBX-UHFFFAOYSA-N,CCC(=O)OC(c1ccccc1)(C(CN(C)C)C)Cc1ccccc1,-4.236346688,4.2755,339.471,0.3125
C419,CJGXJKVMUHXVHL-UHFFFAOYSA-N,CC(Cc1ccccc1)(C)C,-4.1500001,3.2752,148.245,0.3125
C422,CGYGETOMCSJHJU-UHFFFAOYSA-N,Clc1ccc2c(c1)cccc2,-4.1399999,3.4932,162.616,0.3125
C4277,VZIVJQXNNVIFLG-UHFFFAOYSA-N,Cc1cccc(c1)C(c1ccccc1C)OCC[NH+](C)C.[Cl-],-3.899672524,-0.4421,319.869,0.3125
C4561,NMQCHRIESWXCLN-UHFFFAOYSA-N,C[NH+](CCN1c2cc(Cl)ccc2OC(C1=O)c1ccccc1)C.[Cl-],-3.690503625,-0.9798,367.27,0.3125
C4591,OGXBVBBMMWSZJO-UHFFFAOYSA-N,CCOC(=O)N(C1CC1)Cc1ccccc1,-3.669834102,2.8075,219.28,0.3125
C584,JXCGFZXSOMJFOA-UHFFFAOYSA-N,O=C(N(C)C)Nc1ccc(c(c1)Cl)C,-3.46,2.8149,212.676,0.3125
C4985,OJYOTLHNSMYONM-UHFFFAOYSA-N,CCN1CCCC(C1)OC(=O)C(c1ccccc1)(c1ccccc1)O,-3.397217713,2.8879,339.428,0.3125
C5743,GASFPZMOLAWCDO-UHFFFAOYSA-N,Nc1ccc(cc1)C(=O)N(c1ncccc1C)C,-2.884235987,2.83,241.288,0.3125
C5871,ISVQQJRVLCFYMV-UHFFFAOYSA-N,O=C(Nc1ccccc1C)Nc1ncco1,-2.796586329,2.773,217.224,0.3125
C6161,DLKPVUMZHGCNPO-UHFFFAOYSA-N,SCCNCCCCOc1ccc(cn1)Cl.Cl,-2.617585189,3.6063,297.244,0.3125
C6165,NNHSMCWCONKKMB-UHFFFAOYSA-N,Cc1cccnc1NC(=O)c1ccccc1N,-2.61617369,2.8787,227.262,0.3125
C6247,FZVUISTUCPQRLS-UHFFFAOYSA-N,CN1CC2CCC(C1)N2C(=O)c1ccc(cc1)Cl,-2.566716429,2.1344,264.751,0.3125
C873,QILSFLSDHQAZET-UHFFFAOYSA-N,OC(c1ccccc1)c1ccccc1,-2.55,2.7683,184.234,0.3125
